[124C8:11A4C][2026-08-27T17:03:10]i001: Burn v3.14.100.18719, Windows v10.0 (Build 26200: Service Pack 0), path: C:\WINDOWS\Temp\{B6E8FC9D-DEAA-4179-8741-4FDA85AE90C2}\.cr\winsdksetup.exe
[124C8:11A4C][2026-08-27T17:03:10]i009: Command Line: '-burn.clean.room=F:\AI\Antigravity\projects\ToDoList\winsdksetup.exe -burn.filehandle.attached=772 -burn.filehandle.self=604 /features + /q /norestart /log F:\AI\Antigravity\projects\ToDoList\winsdk_log2.txt'
[124C8:11A4C][2026-08-27T17:03:10]i000: Setting string variable 'WixBundleOriginalSource' to value 'F:\AI\Antigravity\projects\ToDoList\winsdksetup.exe'
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {B760AE36-86D3-441B-B2BB-5DB5011BB83D}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: MajorUpgrade
[124C8:11A4C][2026-08-27T17:03:11]i108: Detected compatible package: package_UniversalCRTToolsx64_x64_en_us, provider: Microsoft.Windows.UniversalCRTToolsx64.x64.10, installed: {8BCF5387-D185-9391-68F1-11203E6A0BFE}, version: 10.1.26100.8249, chained: {C7F2EF85-ACD3-0480-6BC2-0C3B45A8F1C1}
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {8BCF5387-D185-9391-68F1-11203E6A0BFE}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: Downgrade
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {8BCF5387-D185-9391-68F1-11203E6A0BFE}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: MajorUpgrade
[124C8:11A4C][2026-08-27T17:03:11]i108: Detected compatible package: package_WindowsSDKforWindowsStoreApps_x86_en_us, provider: Microsoft.Windows.WindowsSDKforWindowsStoreApps.x86.10, installed: {81534127-B9CD-A03A-CFB7-B4684723078C}, version: 10.1.26100.8249, chained: {CEC6FB8C-1F94-F7F8-C9F7-EF55CC2A519F}
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {81534127-B9CD-A03A-CFB7-B4684723078C}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: Downgrade
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {81534127-B9CD-A03A-CFB7-B4684723078C}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: MajorUpgrade
[124C8:11A4C][2026-08-27T17:03:11]i108: Detected compatible package: package_WinRTIntellisenseDesktopenus_x86_en_us, provider: Microsoft.Windows.WinRTIntellisenseDesktop-en-us.x86.10.26100, installed: {1F921A92-5498-F13A-94CC-A121A16516F5}, version: 10.1.26100.8249, chained: {572C25BD-AB18-B702-9ED7-6F0CC6821847}
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {1F921A92-5498-F13A-94CC-A121A16516F5}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: Downgrade
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {1F921A92-5498-F13A-94CC-A121A16516F5}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: MajorUpgrade
[124C8:11A4C][2026-08-27T17:03:11]i108: Detected compatible package: package_WindowsSDKforWindowsStoreAppsTools_x86_en_us, provider: Microsoft.Windows.WindowsSDKforWindowsStoreAppsTools.x86.10.26100, installed: {D745B5F1-FFBE-FB02-006F-3BBF6B14076C}, version: 10.1.26100.8249, chained: {4C150435-9153-456C-C0BE-497D89513B18}
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {D745B5F1-FFBE-FB02-006F-3BBF6B14076C}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: Downgrade
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {D745B5F1-FFBE-FB02-006F-3BBF6B14076C}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: MajorUpgrade
